LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,,,,,T2M,,WS50M
50.8308,-58.9756,2006,1,9,1.35,,,,,-11.01,,4.92
50.8308,-58.9756,2006,1,10,1.24,,,,,-8.88,,5.73
50.8308,-58.9756,2006,1,11,1.27,,,,,-11.86,,7.58
50.8308,-58.9756,2006,1,12,0.51,,,,,-8.88,,7.15
50.8308,-58.9756,2006,1,13,1.27,,,,,-8,,4.73
50.8308,-58.9756,2006,1,14,0.44,,,,,1.12,,11.57
50.8308,-58.9756,2006,1,15,0.55,,,,,3.01,,13.11
50.8308,-58.9756,2006,1,16,0.39,,,,,1.52,,7.8
50.8308,-58.9756,2006,1,17,1.05,,,,,-6.39,,13.43
50.8308,-58.9756,2006,1,18,0.83,,,,,-10.42,,6.12
50.8308,-58.9756,2006,1,19,0.85,,,,,-1.12,,16.65
50.8308,-58.9756,2006,1,20,1.8,,,,,-8.17,,7.58
50.8308,-58.9756,2006,1,21,1.24,,,,,-6.71,,3.85
50.8308,-58.9756,2006,1,22,1.78,,,,,-12.47,,14.34
50.8308,-58.9756,2006,1,23,1.84,,,,,-16.61,,9.64
50.8308,-58.9756,2006,1,24,1.27,,,,,-11.24,,1.98
50.8308,-58.9756,2006,1,25,1.01,,,,,-2.38,,6.31
50.8308,-58.9756,2006,1,26,1.18,,,,,-6.36,,13.63
50.8308,-58.9756,2006,1,27,0.83,,,,,-10.02,,15.46
50.8308,-58.9756,2006,1,28,1.55,,,,,-7.81,,7.7
50.8308,-58.9756,2006,1,29,1.4,,,,,-6.38,,6.25
50.8308,-58.9756,2006,1,30,1.77,,,,,-10.73,,7.31
50.8308,-58.9756,2006,1,31,2.01,,,,,-12.9,,6.6
50.8308,-58.9756,2006,2,1,1.22,,,,,-9.02,,10.84
50.8308,-58.9756,2006,2,2,2.24,,,,,-8.86,,7.29
50.8308,-58.9756,2006,2,3,1.68,,,,,-8.35,,3.13
50.8308,-58.9756,2006,2,4,0.81,,,,,-2.37,,6.68
50.8308,-58.9756,2006,2,5,1,,,,,-5.03,,7.6
50.8308,-58.9756,2006,2,6,0.96,,,,,0.21,,8.73
50.8308,-58.9756,2006,2,7,1.75,,,,,-2.77,,6.34
50.8308,-58.9756,2006,2,8,1.6,,,,,-5.6,,7.06
50.8308,-58.9756,2006,2,9,2.33,,,,,-9.44,,3.85
50.8308,-58.9756,2006,2,10,2.23,,,,,-9.65,,5.41
50.8308,-58.9756,2006,2,11,2.04,,,,,-13.04,,6.94
50.8308,-58.9756,2006,2,12,2.82,,,,,-13.28,,4.37
50.8308,-58.9756,2006,2,13,1.24,,,,,-6.7,,10.62
50.8308,-58.9756,2006,2,14,2.61,,,,,-8.7,,8.55
50.8308,-58.9756,2006,2,15,2.93,,,,,-13.61,,7.77
50.8308,-58.9756,2006,2,16,2.73,,,,,-10.83,,6.4
50.8308,-58.9756,2006,2,17,0.89,,,,,-12.1,,6.21
50.8308,-58.9756,2006,2,18,1.71,,,,,-8.47,,16.93
50.8308,-58.9756,2006,2,19,2.11,,,,,-16.3,,9.42
50.8308,-58.9756,2006,2,20,2.56,,,,,-16.23,,6.59
50.8308,-58.9756,2006,2,21,2.82,,,,,-13.06,,3.78
50.8308,-58.9756,2006,2,22,3.27,,,,,-12.21,,4.39
50.8308,-58.9756,2006,2,23,3.4,,,,,-12.35,,7.78
50.8308,-58.9756,2006,2,24,3.58,,,,,-9.57,,8.53
50.8308,-58.9756,2006,2,25,2.19,,,,,-10.53,,10.93
50.8308,-58.9756,2006,2,26,2.28,,,,,-12.38,,7.87
50.8308,-58.9756,2006,2,27,3,,,,,-11.96,,4.43
50.8308,-58.9756,2006,2,28,2.36,,,,,-12.26,,6.33
50.8308,-58.9756,2006,3,1,2.15,,,,,-8.86,,4.52
50.8308,-58.9756,2006,3,2,1.15,,,,,-4.66,,9.73
50.8308,-58.9756,2006,3,3,1.47,,,,,-2.76,,8.74
50.8308,-58.9756,2006,3,4,1.61,,,,,-3.84,,7.14
50.8308,-58.9756,2006,3,5,1.48,,,,,-0.38,,10.82
50.8308,-58.9756,2006,3,6,1.68,,,,,-1.18,,8.41
50.8308,-58.9756,2006,3,7,2.84,,,,,-4.98,,3.66
50.8308,-58.9756,2006,3,8,3.03,,,,,-6.99,,3.38
50.8308,-58.9756,2006,3,9,4.19,,,,,-6.55,,3.43
50.8308,-58.9756,2006,3,10,2.52,,,,,-5.23,,4.24
50.8308,-58.9756,2006,3,11,1.07,,,,,-0.62,,7.44
50.8308,-58.9756,2006,3,12,3.59,,,,,-2.22,,8.63
50.8308,-58.9756,2006,3,13,4.21,,,,,-2.65,,7.5
50.8308,-58.9756,2006,3,14,3.78,,,,,-3.91,,6.88
50.8308,-58.9756,2006,3,15,1.18,,,,,-1.18,,10.38
50.8308,-58.9756,2006,3,16,2.25,,,,,-1.52,,8
50.8308,-58.9756,2006,3,17,3.21,,,,,-3.18,,3.96
50.8308,-58.9756,2006,3,18,3.14,,,,,-4.13,,6.09
50.8308,-58.9756,2006,3,19,3.32,,,,,-2.02,,4.87
50.8308,-58.9756,2006,3,20,1.77,,,,,0.36,,9.77
50.8308,-58.9756,2006,3,21,2.45,,,,,-0.84,,3.64
50.8308,-58.9756,2006,3,22,2.11,,,,,0.72,,12.72
50.8308,-58.9756,2006,3,23,2.59,,,,,0.26,,9.33
50.8308,-58.9756,2006,3,24,2.92,,,,,-1.6,,4.39
50.8308,-58.9756,2006,3,25,2.84,,,,,-1.51,,4.97
50.8308,-58.9756,2006,3,26,3.11,,,,,-1.56,,2.11
50.8308,-58.9756,2006,3,27,3.3,,,,,-1.39,,5.79
50.8308,-58.9756,2006,3,28,5.06,,,,,-5.41,,8.2
50.8308,-58.9756,2006,3,29,4.95,,,,,-3.98,,4.9
50.8308,-58.9756,2006,3,30,4.91,,,,,0.06,,2.93
50.8308,-58.9756,2006,3,31,4.29,,,,,-0.23,,3.86
50.8308,-58.9756,2006,4,1,2.05,,,,,0.67,,5.53
50.8308,-58.9756,2006,4,2,1.31,,,,,1.83,,5.95
50.8308,-58.9756,2006,4,3,2.32,,,,,0.48,,10.69
50.8308,-58.9756,2006,4,4,3.17,,,,,-0.15,,8.43
50.8308,-58.9756,2006,4,5,1.76,,,,,0.82,,4.66
50.8308,-58.9756,2006,4,6,2.52,,,,,1.65,,6.08
50.8308,-58.9756,2006,4,7,1.88,,,,,0.85,,7.31
50.8308,-58.9756,2006,4,8,1.23,,,,,0.34,,9.46
50.8308,-58.9756,2006,4,9,4.35,,,,,0.07,,7.44
50.8308,-58.9756,2006,4,10,4.31,,,,,-0.09,,3.32
50.8308,-58.9756,2006,4,11,4.93,,,,,-1.36,,6
50.8308,-58.9756,2006,4,12,6.42,,,,,-1.58,,5.72
50.8308,-58.9756,2006,4,13,4.73,,,,,1.18,,10.06
50.8308,-58.9756,2006,4,14,1.43,,,,,0.75,,10.29
50.8308,-58.9756,2006,4,15,2.43,,,,,0.97,,4.89
50.8308,-58.9756,2006,4,16,1.97,,,,,0.88,,11.42
50.8308,-58.9756,2006,4,17,3.31,,,,,2.14,,14.68
50.8308,-58.9756,2006,4,18,4.71,,,,,2.47,,12.55
50.8308,-58.9756,2006,4,19,4.12,,,,,2.8,,8.73
50.8308,-58.9756,2006,4,20,2.9,,,,,1.22,,10.67
50.8308,-58.9756,2006,4,21,6.71,,,,,0.54,,6.05
50.8308,-58.9756,2006,4,22,7.3,,,,,3.15,,3.02
50.8308,-58.9756,2006,4,23,7.39,,,,,2.46,,4.14
50.8308,-58.9756,2006,4,24,7.33,,,,,2.47,,5.79
50.8308,-58.9756,2006,4,25,1.98,,,,,2.94,,8.36
50.8308,-58.9756,2006,4,26,4.86,,,,,0.59,,12.75
50.8308,-58.9756,2006,4,27,6.38,,,,,1.14,,9.99
50.8308,-58.9756,2006,4,28,7.31,,,,,0.45,,5.45
50.8308,-58.9756,2006,4,29,7.88,,,,,1.58,,5.08
50.8308,-58.9756,2006,4,30,7.68,,,,,2.65,,6.8
50.8308,-58.9756,2006,5,1,7.16,,,,,4.97,,6.76
50.8308,-58.9756,2006,5,2,7.1,,,,,6.8,,5.81
50.8308,-58.9756,2006,5,3,6.61,,,,,6.67,,3.4
50.8308,-58.9756,2006,5,4,4.3,,,,,5.91,,2.83
50.8308,-58.9756,2006,5,5,1.96,,,,,5.2,,3.53
50.8308,-58.9756,2006,5,6,4.28,,,,,4.84,,4.31
50.8308,-58.9756,2006,5,7,1.97,,,,,5.6,,8.39
50.8308,-58.9756,2006,5,8,7.8,,,,,3.81,,6.99
50.8308,-58.9756,2006,5,9,7.73,,,,,4.5,,2.09
50.8308,-58.9756,2006,5,10,7.63,,,,,7.23,,3.47
50.8308,-58.9756,2006,5,11,7.43,,,,,8.45,,1.9
50.8308,-58.9756,2006,5,12,7.91,,,,,8.31,,5.06
50.8308,-58.9756,2006,5,13,6.58,,,,,7.41,,3.82
50.8308,-58.9756,2006,5,14,8.1,,,,,11.96,,2.73
50.8308,-58.9756,2006,5,15,7.51,,,,,11.07,,4.02
50.8308,-58.9756,2006,5,16,6.4,,,,,5.46,,7.37
50.8308,-58.9756,2006,5,17,3.11,,,,,4.28,,9.41
50.8308,-58.9756,2006,5,18,2.66,,,,,4.99,,8.53
50.8308,-58.9756,2006,5,19,3.08,,,,,5.7,,5.73
50.8308,-58.9756,2006,5,20,1.56,,,,,6.9,,7.02
50.8308,-58.9756,2006,5,21,2.94,,,,,5.36,,6.57
50.8308,-58.9756,2006,5,22,4.36,,,,,5.52,,5.58
50.8308,-58.9756,2006,5,23,2.85,,,,,6.02,,8.27
50.8308,-58.9756,2006,5,24,7.12,,,,,5.72,,4.37
50.8308,-58.9756,2006,5,25,8.42,,,,,4.96,,4.62
50.8308,-58.9756,2006,5,26,2.36,,,,,5.81,,8.28
50.8308,-58.9756,2006,5,27,1.71,,,,,6.72,,6.08
50.8308,-58.9756,2006,5,28,6.75,,,,,7.08,,4.53
50.8308,-58.9756,2006,5,29,8.21,,,,,7,,5.22
50.8308,-58.9756,2006,5,30,8.68,,,,,8.05,,7.34
50.8308,-58.9756,2006,5,31,8.19,,,,,7.94,,5.19
50.8308,-58.9756,2006,6,1,5.44,,,,,9.59,,5.85
50.8308,-58.9756,2006,6,2,6.72,,,,,9.83,,4.13
50.8308,-58.9756,2006,6,3,8.09,,,,,9.82,,3.98
50.8308,-58.9756,2006,6,4,6.54,,,,,9.87,,4.52
50.8308,-58.9756,2006,6,5,5.63,,,,,8.84,,4.68
50.8308,-58.9756,2006,6,6,3.49,,,,,7.49,,5.33
50.8308,-58.9756,2006,6,7,5.63,,,,,7.85,,4.78
50.8308,-58.9756,2006,6,8,8.26,,,,,8.2,,4.67
50.8308,-58.9756,2006,6,9,5.34,,,,,11.1,,2.62
50.8308,-58.9756,2006,6,10,2.27,,,,,11.69,,4
50.8308,-58.9756,2006,6,11,1.62,,,,,11.41,,5.3
50.8308,-58.9756,2006,6,12,2.42,,,,,10.82,,3.89
50.8308,-58.9756,2006,6,13,8,,,,,10.08,,5.1
50.8308,-58.9756,2006,6,14,6.93,,,,,10.73,,5.84
50.8308,-58.9756,2006,6,15,6.87,,,,,11.09,,6.74
50.8308,-58.9756,2006,6,16,8.5,,,,,10.51,,7.99
50.8308,-58.9756,2006,6,17,3.97,,,,,11.39,,8.86
50.8308,-58.9756,2006,6,18,5.23,,,,,11.49,,11.78
50.8308,-58.9756,2006,6,19,5.44,,,,,11.78,,12.49
50.8308,-58.9756,2006,6,20,1.45,,,,,10.91,,10.75
50.8308,-58.9756,2006,6,21,1.27,,,,,11.25,,3.22
50.8308,-58.9756,2006,6,22,3.9,,,,,10.95,,8.33
50.8308,-58.9756,2006,6,23,3.67,,,,,11.67,,9.03
50.8308,-58.9756,2006,6,24,5.4,,,,,11.36,,3.16
50.8308,-58.9756,2006,6,25,8.07,,,,,12.1,,7.97
50.8308,-58.9756,2006,6,26,4.36,,,,,13.01,,5.66
50.8308,-58.9756,2006,6,27,5.98,,,,,14.19,,5.79
50.8308,-58.9756,2006,6,28,4.47,,,,,15.23,,8.9
50.8308,-58.9756,2006,6,29,6.87,,,,,16.07,,8.48
50.8308,-58.9756,2006,6,30,2.48,,,,,15.05,,8.22
50.8308,-58.9756,2006,7,1,3.71,,,,,13.63,,10.16
50.8308,-58.9756,2006,7,2,7.37,,,,,12.7,,7.01
50.8308,-58.9756,2006,7,3,3.89,,,,,12.45,,4.41
50.8308,-58.9756,2006,7,4,5.01,,,,,13.17,,2.81
50.8308,-58.9756,2006,7,5,2.93,,,,,13.88,,4.24
50.8308,-58.9756,2006,7,6,5.28,,,,,14.26,,7.92
50.8308,-58.9756,2006,7,7,7.7,,,,,14.37,,8.37
50.8308,-58.9756,2006,7,8,7.52,,,,,13.16,,8.29
50.8308,-58.9756,2006,7,9,8.28,,,,,15.44,,11.47
50.8308,-58.9756,2006,7,10,5.24,,,,,13.11,,4.45
50.8308,-58.9756,2006,7,11,8.08,,,,,13.48,,4.78
50.8308,-58.9756,2006,7,12,7.7,,,,,14.23,,6.19
50.8308,-58.9756,2006,7,13,7.87,,,,,13.19,,2.94
50.8308,-58.9756,2006,7,14,1.92,,,,,12.82,,3.42
50.8308,-58.9756,2006,7,15,7.4,,,,,13.66,,5.53
50.8308,-58.9756,2006,7,16,2.58,,,,,13.9,,5.59
50.8308,-58.9756,2006,7,17,3.71,,,,,15.84,,7.3
50.8308,-58.9756,2006,7,18,3.92,,,,,16.75,,8.93
50.8308,-58.9756,2006,7,19,7.93,,,,,16.7,,6.67
50.8308,-58.9756,2006,7,20,8.11,,,,,16.2,,5.97
50.8308,-58.9756,2006,7,21,5.84,,,,,16.34,,8.72
50.8308,-58.9756,2006,7,22,4.51,,,,,16.35,,3.68
50.8308,-58.9756,2006,7,23,4.96,,,,,14.57,,5.97
50.8308,-58.9756,2006,7,24,4.2,,,,,14.33,,5.36
50.8308,-58.9756,2006,7,25,5.97,,,,,15.15,,4.64
50.8308,-58.9756,2006,7,26,4.29,,,,,16.02,,3.75
50.8308,-58.9756,2006,7,27,5,,,,,15.99,,2.73
50.8308,-58.9756,2006,7,28,2.59,,,,,16.36,,5.9
50.8308,-58.9756,2006,7,29,2.79,,,,,17.47,,7.84
50.8308,-58.9756,2006,7,30,6.14,,,,,17.16,,6.74
50.8308,-58.9756,2006,7,31,5.59,,,,,15,,6.93
50.8308,-58.9756,2006,8,1,5.31,,,,,14.22,,5.79
50.8308,-58.9756,2006,8,2,2.5,,,,,13.78,,5.51
50.8308,-58.9756,2006,8,3,4.85,,,,,13.5,,4.63
50.8308,-58.9756,2006,8,4,5.47,,,,,14.85,,4.83
50.8308,-58.9756,2006,8,5,3.84,,,,,15.86,,8.49
50.8308,-58.9756,2006,8,6,7.51,,,,,15.08,,6.93
50.8308,-58.9756,2006,8,7,4.16,,,,,16.37,,12.42
50.8308,-58.9756,2006,8,8,1.77,,,,,15.51,,7.25
50.8308,-58.9756,2006,8,9,7.04,,,,,14.04,,4.48
50.8308,-58.9756,2006,8,10,3.62,,,,,14.57,,4.17
50.8308,-58.9756,2006,8,11,2.92,,,,,14.63,,4.58
50.8308,-58.9756,2006,8,12,2.04,,,,,13.71,,6.42
50.8308,-58.9756,2006,8,13,4.68,,,,,13.28,,11.05
50.8308,-58.9756,2006,8,14,3.53,,,,,13.89,,9.37
50.8308,-58.9756,2006,8,15,1.98,,,,,15.88,,11.47
50.8308,-58.9756,2006,8,16,5.81,,,,,16.18,,6.91
50.8308,-58.9756,2006,8,17,5.29,,,,,16.19,,4.1
50.8308,-58.9756,2006,8,18,6.35,,,,,15.45,,5.74
50.8308,-58.9756,2006,8,19,3.84,,,,,16.05,,7.72
50.8308,-58.9756,2006,8,20,7.03,,,,,16.02,,4.44
50.8308,-58.9756,2006,8,21,6.21,,,,,15.98,,3.36
50.8308,-58.9756,2006,8,22,5.13,,,,,16.2,,4.24
50.8308,-58.9756,2006,8,23,6.17,,,,,14.94,,7.5
50.8308,-58.9756,2006,8,24,5.76,,,,,13.99,,7.95
50.8308,-58.9756,2006,8,25,4.98,,,,,13.06,,4.98
50.8308,-58.9756,2006,8,26,6.03,,,,,12.05,,4.8
50.8308,-58.9756,2006,8,27,5.91,,,,,13.66,,3.38
50.8308,-58.9756,2006,8,28,6.24,,,,,13.63,,4.31
50.8308,-58.9756,2006,8,29,5.38,,,,,13.35,,3.24
50.8308,-58.9756,2006,8,30,3.71,,,,,14.52,,5.15
50.8308,-58.9756,2006,8,31,2.4,,,,,12.15,,8.12
50.8308,-58.9756,2006,9,1,3.93,,,,,12.61,,6.68
50.8308,-58.9756,2006,9,2,5.93,,,,,14.03,,5.45
50.8308,-58.9756,2006,9,3,5.89,,,,,16.22,,5.85
50.8308,-58.9756,2006,9,4,2.61,,,,,15.33,,8.21
50.8308,-58.9756,2006,9,5,5,,,,,15.38,,2.97
50.8308,-58.9756,2006,9,6,1.84,,,,,14.27,,5.91
50.8308,-58.9756,2006,9,7,5.8,,,,,13.6,,5.82
50.8308,-58.9756,2006,9,8,4.93,,,,,14.82,,9.33
50.8308,-58.9756,2006,9,9,1.41,,,,,12.92,,5.29
50.8308,-58.9756,2006,9,10,2.42,,,,,10.75,,5.75
50.8308,-58.9756,2006,9,11,5.63,,,,,11.68,,6.2
50.8308,-58.9756,2006,9,12,5.4,,,,,12.87,,5.15
50.8308,-58.9756,2006,9,13,2.42,,,,,13.3,,6.1
50.8308,-58.9756,2006,9,14,4.4,,,,,13.85,,5.56
50.8308,-58.9756,2006,9,15,3.77,,,,,13.75,,5.01
50.8308,-58.9756,2006,9,16,4.25,,,,,13.18,,3.55
50.8308,-58.9756,2006,9,17,2.47,,,,,12.23,,6.88
50.8308,-58.9756,2006,9,18,2.6,,,,,8.81,,4.95
50.8308,-58.9756,2006,9,19,1.42,,,,,8.98,,7.84
50.8308,-58.9756,2006,9,20,1.29,,,,,13.72,,8.37
50.8308,-58.9756,2006,9,21,2.9,,,,,13.06,,8.4
50.8308,-58.9756,2006,9,22,3.97,,,,,10.3,,8.81
50.8308,-58.9756,2006,9,23,4.59,,,,,10.12,,7.7
50.8308,-58.9756,2006,9,24,0.97,,,,,11.1,,8.49
50.8308,-58.9756,2006,9,25,2.01,,,,,11.04,,7.32
50.8308,-58.9756,2006,9,26,3.19,,,,,9.04,,6.57
50.8308,-58.9756,2006,9,27,4.32,,,,,9.4,,6.95
50.8308,-58.9756,2006,9,28,4.49,,,,,9.64,,3.69
50.8308,-58.9756,2006,9,29,2.12,,,,,10.97,,5.91
50.8308,-58.9756,2006,9,30,2.9,,,,,10.99,,11.1
50.8308,-58.9756,2006,10,1,4.23,,,,,8.23,,4.33
50.8308,-58.9756,2006,10,2,1.01,,,,,8.7,,8.12
50.8308,-58.9756,2006,10,3,1.69,,,,,7.96,,8.31
50.8308,-58.9756,2006,10,4,3.66,,,,,8.95,,5.48
50.8308,-58.9756,2006,10,5,3.53,,,,,7.97,,6.11
50.8308,-58.9756,2006,10,6,4.08,,,,,6.73,,7.76
50.8308,-58.9756,2006,10,7,3.49,,,,,8.84,,10.05
50.8308,-58.9756,2006,10,8,2.99,,,,,8.16,,5.2
50.8308,-58.9756,2006,10,9,2.01,,,,,9.33,,8.71
50.8308,-58.9756,2006,10,10,3.92,,,,,7.02,,10.57
50.8308,-58.9756,2006,10,11,3.84,,,,,5.23,,6.04
50.8308,-58.9756,2006,10,12,3.1,,,,,7.5,,6
50.8308,-58.9756,2006,10,13,0.89,,,,,8.79,,6.56
50.8308,-58.9756,2006,10,14,3.08,,,,,9.18,,4.41
50.8308,-58.9756,2006,10,15,1.1,,,,,8.62,,9.28
50.8308,-58.9756,2006,10,16,3.2,,,,,6.82,,4.65
50.8308,-58.9756,2006,10,17,3.48,,,,,5.57,,7.65
50.8308,-58.9756,2006,10,18,3.4,,,,,4.73,,5.84
50.8308,-58.9756,2006,10,19,2.26,,,,,5.98,,2.26
50.8308,-58.9756,2006,10,20,1.26,,,,,6.08,,3.19
50.8308,-58.9756,2006,10,21,1.87,,,,,6.8,,11.18
50.8308,-58.9756,2006,10,22,1.2,,,,,7.02,,11.65
50.8308,-58.9756,2006,10,23,1.17,,,,,7.22,,9.53
50.8308,-58.9756,2006,10,24,1.2,,,,,6.84,,12.89
50.8308,-58.9756,2006,10,25,1.52,,,,,5.89,,14.49
50.8308,-58.9756,2006,10,26,1.01,,,,,5.87,,13.61
50.8308,-58.9756,2006,10,27,2.68,,,,,4.95,,9.98
50.8308,-58.9756,2006,10,28,2.46,,,,,3.08,,3.75
50.8308,-58.9756,2006,10,29,0.54,,,,,5.17,,11.04
50.8308,-58.9756,2006,10,30,1.49,,,,,5.17,,9.07
50.8308,-58.9756,2006,10,31,2.28,,,,,3.33,,6.33
50.8308,-58.9756,2006,11,1,1.16,,,,,3.69,,5.63
50.8308,-58.9756,2006,11,2,0.89,,,,,3.9,,4.96
50.8308,-58.9756,2006,11,3,1.89,,,,,2.1,,5.6
50.8308,-58.9756,2006,11,4,2.5,,,,,2.01,,6.53
50.8308,-58.9756,2006,11,5,2.12,,,,,1.39,,4.42
50.8308,-58.9756,2006,11,6,2.3,,,,,1.17,,3.45
50.8308,-58.9756,2006,11,7,1.23,,,,,2.82,,11.1
50.8308,-58.9756,2006,11,8,1.16,,,,,2.9,,7.82
50.8308,-58.9756,2006,11,9,0.54,,,,,3.37,,9.01
50.8308,-58.9756,2006,11,10,0.85,,,,,5.67,,9.47
50.8308,-58.9756,2006,11,11,2.11,,,,,2.81,,8.03
50.8308,-58.9756,2006,11,12,1.23,,,,,1.13,,6.22
50.8308,-58.9756,2006,11,13,1.87,,,,,0.72,,5.22
50.8308,-58.9756,2006,11,14,0.77,,,,,2.86,,6.42
50.8308,-58.9756,2006,11,15,0.58,,,,,5.29,,8.77
50.8308,-58.9756,2006,11,16,0.85,,,,,4.57,,4.19
50.8308,-58.9756,2006,11,17,0.51,,,,,5.63,,9.11
50.8308,-58.9756,2006,11,18,1.14,,,,,6.29,,10.57
50.8308,-58.9756,2006,11,19,0.88,,,,,3.27,,5.18
50.8308,-58.9756,2006,11,20,0.53,,,,,1.98,,7.1
50.8308,-58.9756,2006,11,21,1.15,,,,,0.22,,6.88
50.8308,-58.9756,2006,11,22,1.65,,,,,0.02,,8.91
50.8308,-58.9756,2006,11,23,1.28,,,,,0.3,,8.93
50.8308,-58.9756,2006,11,24,1.15,,,,,1.05,,9.59
50.8308,-58.9756,2006,11,25,1.49,,,,,-2.93,,7.34
50.8308,-58.9756,2006,11,26,0.86,,,,,-0.21,,5.75
50.8308,-58.9756,2006,11,27,1.58,,,,,-2.03,,8.34
50.8308,-58.9756,2006,11,28,1.6,,,,,-3.46,,8.92
50.8308,-58.9756,2006,11,29,1.35,,,,,-4.52,,5.53
50.8308,-58.9756,2006,11,30,0.38,,,,,0.11,,6.13
50.8308,-58.9756,2006,12,1,1.34,,,,,-1.75,,9.08
50.8308,-58.9756,2006,12,2,0.33,,,,,-2.3,,8.12
50.8308,-58.9756,2006,12,3,1.33,,,,,-3.75,,6.79
50.8308,-58.9756,2006,12,4,1.08,,,,,-6.76,,5.77
50.8308,-58.9756,2006,12,5,0.9,,,,,-7.09,,8.47
50.8308,-58.9756,2006,12,6,1.31,,,,,-9.54,,7.2
50.8308,-58.9756,2006,12,7,0.56,,,,,0.96,,10.09
50.8308,-58.9756,2006,12,8,0.56,,,,,-3.05,,7.52
50.8308,-58.9756,2006,12,9,1.25,,,,,-9.96,,9.24
50.8308,-58.9756,2006,12,10,0.47,,,,,-2.52,,9.85
50.8308,-58.9756,2006,12,11,1.04,,,,,-6.16,,8.81
50.8308,-58.9756,2006,12,12,1.26,,,,,-8.56,,8.57
50.8308,-58.9756,2006,12,13,0.59,,,,,-5.04,,8.82
50.8308,-58.9756,2006,12,14,0.55,,,,,1.1,,6.64
50.8308,-58.9756,2006,12,15,0.99,,,,,1.04,,6.92
50.8308,-58.9756,2006,12,16,0.53,,,,,1.32,,7.12
50.8308,-58.9756,2006,12,17,1.23,,,,,-4.11,,7.95
50.8308,-58.9756,2006,12,18,1.1,,,,,-5.35,,7.15
50.8308,-58.9756,2006,12,19,1.12,,,,,-7.09,,8.94
50.8308,-58.9756,2006,12,20,1.21,,,,,-9.54,,6.17
50.8308,-58.9756,2006,12,21,0.6,,,,,-1.8,,10.05
50.8308,-58.9756,2006,12,22,1.24,,,,,-6.62,,9.78
50.8308,-58.9756,2006,12,23,1.25,,,,,-6.18,,4.91
50.8308,-58.9756,2006,12,24,0.41,,,,,-0.23,,9.94
50.8308,-58.9756,2006,12,25,1.15,,,,,-2.79,,12.49
50.8308,-58.9756,2006,12,26,1.21,,,,,-6.38,,7.26
50.8308,-58.9756,2006,12,27,1.07,,,,,-8.76,,7.32
50.8308,-58.9756,2006,12,28,1.25,,,,,-13.87,,8.49
50.8308,-58.9756,2006,12,29,1.13,,,,,-13.21,,8.99
50.8308,-58.9756,2006,12,30,1.13,,,,,-10.47,,7.18
50.8308,-58.9756,2006,12,31,1.12,,,,,-10.37,,8.22
50.8308,-58.9756,2007,1,1,1.13,,,,,-9.5,,6.34
50.8308,-58.9756,2007,1,2,0.25,,,,,-1,,9.29
50.8308,-58.9756,2007,1,3,1.25,,,,,-9.13,,9.78
50.8308,-58.9756,2007,1,4,1.08,,,,,-1.51,,8.06
50.8308,-58.9756,2007,1,5,0.57,,,,,-0.13,,6.48
50.8308,-58.9756,2007,1,6,0.65,,,,,-0.87,,4.52
50.8308,-58.9756,2007,1,7,0.64,,,,,-0.76,,8.64
50.8308,-58.9756,2007,1,8,0.66,,,,,-4.49,,5.52
50.8308,-58.9756,2007,1,9,0.62,,,,,-0.69,,11.77
50.8308,-58.9756,2007,1,10,1.4,,,,,-6.92,,6.18
50.8308,-58.9756,2007,1,11,1.02,,,,,-7.24,,6.02
50.8308,-58.9756,2007,1,12,0.86,,,,,-8.96,,5.16
50.8308,-58.9756,2007,1,13,0.71,,,,,-11.14,,7.89
50.8308,-58.9756,2007,1,14,1,,,,,-13.11,,7.03
50.8308,-58.9756,2007,1,15,1.32,,,,,-17.21,,7.18
50.8308,-58.9756,2007,1,16,0.82,,,,,-17.31,,6.36
50.8308,-58.9756,2007,1,17,1.32,,,,,-20.26,,8.74
50.8308,-58.9756,2007,1,18,1.35,,,,,-15.86,,7.48
50.8308,-58.9756,2007,1,19,0.86,,,,,-3.86,,7.17
50.8308,-58.9756,2007,1,20,0.47,,,,,-0.38,,12.83
50.8308,-58.9756,2007,1,21,1.26,,,,,-5.25,,6.76
50.8308,-58.9756,2007,1,22,1.13,,,,,-16.33,,8.35
50.8308,-58.9756,2007,1,23,1.74,,,,,-14.2,,4.74
50.8308,-58.9756,2007,1,24,1.13,,,,,-9.46,,8.22
50.8308,-58.9756,2007,1,25,1.32,,,,,-7.05,,11.33
50.8308,-58.9756,2007,1,26,1.52,,,,,-5.41,,7.53
50.8308,-58.9756,2007,1,27,0.84,,,,,-7.24,,14.34
50.8308,-58.9756,2007,1,28,0.86,,,,,-8.91,,6.87
50.8308,-58.9756,2007,1,29,1.99,,,,,-13.83,,5.77
50.8308,-58.9756,2007,1,30,1.32,,,,,-14.37,,7.23
50.8308,-58.9756,2007,1,31,1.67,,,,,-16.62,,7.46
50.8308,-58.9756,2007,2,1,2.19,,,,,-17.87,,6.05
50.8308,-58.9756,2007,2,2,1.01,,,,,-6.64,,7.97
50.8308,-58.9756,2007,2,3,1.26,,,,,-2.86,,6.69
50.8308,-58.9756,2007,2,4,1.85,,,,,-10.71,,16.54
50.8308,-58.9756,2007,2,5,1.7,,,,,-14.99,,11.48
50.8308,-58.9756,2007,2,6,2.01,,,,,-15.04,,8.61
50.8308,-58.9756,2007,2,7,2.41,,,,,-16.58,,8.4
